index,NAME,DATE,TIME,LONGITUDE,LATITUDE,datetime,month,year,day,week,hour,cat_day,cat_dry,dscrt_X,dscrt_Y,late_dry
67094,HECTOR,9/18/2016,16:16:20,34.312183000000005,-19.0066,9/18/2016 16:16,9,2016,18,38,16,1,0,14,17,1
67140,HECTOR,9/19/2016,16:17:26,34.327667,-18.99855,9/19/2016 16:17,9,2016,19,38,16,1,0,14,17,1
67188,HECTOR,9/20/2016,16:18:51,34.318533,-18.9883,9/20/2016 16:18,9,2016,20,38,16,1,0,14,16,1
67235,HECTOR,9/21/2016,16:19:56,34.330533,-18.9952,9/21/2016 16:19,9,2016,21,38,16,1,0,15,16,1
67282,HECTOR,9/22/2016,16:20:56,34.3263,-18.995117,9/22/2016 16:20,9,2016,22,38,16,1,0,14,16,1
67330,HECTOR,9/23/2016,16:22:20,34.3292,-18.996917,9/23/2016 16:22,9,2016,23,39,16,1,0,14,17,1
67378,HECTOR,9/24/2016,16:23:32,34.3105,-18.999367000000003,9/24/2016 16:23,9,2016,24,39,16,1,0,14,17,1
67426,HECTOR,9/25/2016,16:24:32,34.339017,-18.979617,9/25/2016 16:24,9,2016,25,39,16,1,0,15,16,1
67458,HECTOR,9/26/2016,16:26:03,34.326783,-18.998083,9/26/2016 16:26,9,2016,26,39,16,1,0,14,17,1
67506,HECTOR,9/27/2016,16:26:56,34.340517,-18.981317,9/27/2016 16:26,9,2016,27,39,16,1,0,15,16,1
67554,HECTOR,9/28/2016,16:28:27,34.339716,-18.9821,9/28/2016 16:28,9,2016,28,39,16,1,0,15,16,1
67602,HECTOR,9/29/2016,16:29:32,34.326283000000004,-18.997833,9/29/2016 16:29,9,2016,29,39,16,1,0,14,17,1
67697,HECTOR,10/1/2016,16:01:58,34.329883,-18.995717000000006,10/1/2016 16:01,10,2016,1,40,16,1,0,14,16,1
67745,HECTOR,10/2/2016,16:03:25,34.318416,-18.98905,10/2/2016 16:03,10,2016,2,40,16,1,0,14,16,1
67791,HECTOR,10/3/2016,16:04:20,34.31705,-19.002267,10/3/2016 16:04,10,2016,3,40,16,1,0,14,17,1
67839,HECTOR,10/4/2016,16:05:34,34.326283000000004,-18.995667,10/4/2016 16:05,10,2016,4,40,16,1,0,14,16,1
67887,HECTOR,10/5/2016,16:06:50,34.311017,-18.997533,10/5/2016 16:06,10,2016,5,40,16,1,0,14,17,1
67935,HECTOR,10/6/2016,16:08:22,34.320283,-18.9916,10/6/2016 16:08,10,2016,6,40,16,1,0,14,16,1
67983,HECTOR,10/7/2016,16:08:56,34.340166,-18.9846,10/7/2016 16:08,10,2016,7,41,16,1,0,15,16,1
68031,HECTOR,10/8/2016,16:10:16,34.350417,-18.9677,10/8/2016 16:10,10,2016,8,41,16,1,0,15,15,1
68079,HECTOR,10/9/2016,16:11:33,34.3321,-18.982017000000006,10/9/2016 16:11,10,2016,9,41,16,1,0,15,16,1
68125,HECTOR,10/10/2016,16:12:31,34.328883000000005,-18.996183,10/10/2016 16:12,10,2016,10,41,16,1,0,14,16,1
68173,HECTOR,10/11/2016,16:13:56,34.3404,-18.981267000000006,10/11/2016 16:13,10,2016,11,41,16,1,0,15,16,1
68221,HECTOR,10/12/2016,16:14:56,34.337233000000005,-18.987767,10/12/2016 16:14,10,2016,12,41,16,1,0,15,16,1
68269,HECTOR,10/13/2016,16:16:20,34.33945,-18.980767,10/13/2016 16:16,10,2016,13,41,16,1,0,15,16,1
68316,HECTOR,10/14/2016,16:12:31,34.342,-18.983067,10/14/2016 16:12,10,2016,14,42,16,1,0,15,16,1
68364,HECTOR,10/15/2016,16:13:49,34.294967,-19.010883,10/15/2016 16:13,10,2016,15,42,16,1,0,13,17,1
68412,HECTOR,10/16/2016,16:15:02,34.330967,-18.974867,10/16/2016 16:15,10,2016,16,42,16,1,0,15,16,1
68459,HECTOR,10/17/2016,16:16:19,34.34475,-18.976383,10/17/2016 16:16,10,2016,17,42,16,1,0,15,16,1
68507,HECTOR,10/18/2016,16:17:26,34.31815,-19.003667,10/18/2016 16:17,10,2016,18,42,16,1,0,14,17,1
68555,HECTOR,10/19/2016,16:18:26,34.329133,-18.997983,10/19/2016 16:18,10,2016,19,42,16,1,0,14,17,1
68603,HECTOR,10/20/2016,16:19:50,34.32945,-18.997717,10/20/2016 16:19,10,2016,20,42,16,1,0,14,17,1
68651,HECTOR,10/21/2016,16:21:02,34.329716,-18.997217000000006,10/21/2016 16:21,10,2016,21,43,16,1,0,14,17,1
68699,HECTOR,10/22/2016,16:22:59,34.3231,-18.988217,10/22/2016 16:22,10,2016,22,43,16,1,0,14,16,1
68746,HECTOR,10/23/2016,16:23:27,34.32165,-18.99095,10/23/2016 16:23,10,2016,23,43,16,1,0,14,16,1
68793,HECTOR,10/24/2016,16:24:32,34.330267,-18.994933,10/24/2016 16:24,10,2016,24,43,16,1,0,15,16,1
68841,HECTOR,10/25/2016,16:25:50,34.329233,-18.996717,10/25/2016 16:25,10,2016,25,43,16,1,0,14,17,1
68889,HECTOR,10/26/2016,16:27:02,34.320217,-18.986933,10/26/2016 16:27,10,2016,26,43,16,1,0,14,16,1
68937,HECTOR,10/27/2016,16:28:02,34.309183000000004,-18.9996,10/27/2016 16:28,10,2016,27,43,16,1,0,14,17,1
68984,HECTOR,10/28/2016,16:29:26,34.329017,-18.99825,10/28/2016 16:29,10,2016,28,44,16,1,0,14,17,1
69031,HECTOR,10/29/2016,16:00:32,34.328183,-18.996483,10/29/2016 16:00,10,2016,29,44,16,1,0,14,16,1
69079,HECTOR,10/30/2016,16:01:50,34.328783,-18.99455,10/30/2016 16:01,10,2016,30,44,16,1,0,14,16,1
69173,HECTOR,11/1/2016,16:04:02,34.32945,-18.9963,11/1/2016 16:04,11,2016,1,44,16,1,0,14,16,1
69221,HECTOR,11/2/2016,16:05:26,34.34343333,-18.97826667,11/2/2016 16:05,11,2016,2,44,16,1,0,15,16,1
69266,HECTOR,11/3/2016,16:06:32,34.32876667,-18.99803333,11/3/2016 16:06,11,2016,3,44,16,1,0,14,17,1
69314,HECTOR,11/4/2016,16:07:50,34.33995,-18.97968333,11/4/2016 16:07,11,2016,4,45,16,1,0,15,16,1
69361,HECTOR,11/5/2016,16:09:02,34.33943333,-18.96826667,11/5/2016 16:09,11,2016,5,45,16,1,0,15,15,1
69408,HECTOR,11/6/2016,16:10:02,34.34283333,-18.9688,11/6/2016 16:10,11,2016,6,45,16,1,0,15,15,1
69453,HECTOR,11/7/2016,16:11:25,34.31055,-18.98796667,11/7/2016 16:11,11,2016,7,45,16,1,0,14,16,1
69501,HECTOR,11/8/2016,16:12:31,34.3116,-19.00578333,11/8/2016 16:12,11,2016,8,45,16,1,0,14,17,1
69549,HECTOR,11/9/2016,16:13:49,34.33273333,-18.99193333,11/9/2016 16:13,11,2016,9,45,16,1,0,15,16,1
69596,HECTOR,11/10/2016,16:15:02,34.3273,-18.98198333,11/10/2016 16:15,11,2016,10,45,16,1,0,14,16,1
69644,HECTOR,11/11/2016,16:16:02,34.32006667,-18.98445,11/11/2016 16:16,11,2016,11,46,16,1,0,14,16,1
69692,HECTOR,11/12/2016,16:17:26,34.27858333,-19.03045,11/12/2016 16:17,11,2016,12,46,16,1,0,12,18,1
69740,HECTOR,11/13/2016,16:18:26,34.34053333,-18.9723,11/13/2016 16:18,11,2016,13,46,16,1,0,15,15,1
69787,HECTOR,11/14/2016,16:19:56,34.3442,-18.98298333,11/14/2016 16:19,11,2016,14,46,16,1,0,15,16,1
69835,HECTOR,11/15/2016,16:21:02,34.29358333,-18.9953,11/15/2016 16:21,11,2016,15,46,16,1,0,13,16,1
69883,HECTOR,11/16/2016,16:22:01,34.31336667,-19.00461667,11/16/2016 16:22,11,2016,16,46,16,1,0,14,17,1
69929,HECTOR,11/17/2016,16:23:26,34.3424,-18.98548333,11/17/2016 16:23,11,2016,17,46,16,1,0,15,16,1
69976,HECTOR,11/18/2016,16:24:25,34.34551667,-18.98213333,11/18/2016 16:24,11,2016,18,47,16,1,0,15,16,1
70023,HECTOR,11/19/2016,16:25:50,34.44416667,-18.93708333,11/19/2016 16:25,11,2016,19,47,16,1,0,19,14,1
70070,HECTOR,11/20/2016,16:27:02,34.49866667,-18.97186667,11/20/2016 16:27,11,2016,20,47,16,1,0,21,15,1
70117,HECTOR,11/21/2016,16:28:20,34.50216667,-18.9339,11/21/2016 16:28,11,2016,21,47,16,1,0,21,14,1
70165,HECTOR,11/22/2016,16:29:26,34.48363333,-18.92968333,11/22/2016 16:29,11,2016,22,47,16,1,0,21,14,1
70211,HECTOR,11/23/2016,16:00:32,34.42698333,-18.9273,11/23/2016 16:00,11,2016,23,47,16,1,0,18,14,1
70258,HECTOR,11/24/2016,16:01:50,34.35803333,-18.9942,11/24/2016 16:01,11,2016,24,47,16,1,0,16,16,1
70304,HECTOR,11/25/2016,16:03:02,34.3584,-18.99386667,11/25/2016 16:03,11,2016,25,48,16,1,0,16,16,1
70351,HECTOR,11/26/2016,16:04:02,34.3619,-18.97396667,11/26/2016 16:04,11,2016,26,48,16,1,0,16,16,1
70399,HECTOR,11/27/2016,16:05:25,34.36138333,-18.9929,11/27/2016 16:05,11,2016,27,48,16,1,0,16,16,1
70444,HECTOR,11/28/2016,16:06:26,34.41268333,-18.89951667,11/28/2016 16:06,11,2016,28,48,16,1,0,18,12,1
70491,HECTOR,11/29/2016,16:07:50,34.41736667,-18.9045,11/29/2016 16:07,11,2016,29,48,16,1,0,18,13,1
70584,HECTOR,12/1/2016,16:10:02,34.42543333,-18.90998333,12/1/2016 16:10,12,2016,1,48,16,1,0,18,13,1
70631,HECTOR,12/2/2016,16:11:27,34.45163333,-18.92438333,12/2/2016 16:11,12,2016,2,49,16,1,0,19,13,1
70678,HECTOR,12/3/2016,16:14:32,34.45161667,-18.9244,12/3/2016 16:14,12,2016,3,49,16,1,0,19,13,1
70723,HECTOR,12/4/2016,16:14:27,34.45161667,-18.9245,12/4/2016 16:14,12,2016,4,49,16,1,0,19,13,1
70767,HECTOR,12/5/2016,16:15:34,34.4517,-18.9245,12/5/2016 16:15,12,2016,5,49,16,1,0,19,13,1
70854,LUCAS,8/12/2016,16:07:15,34.49525,-19.039033,8/12/2016 16:07,8,2016,12,33,16,1,0,21,18,1
70902,LUCAS,8/13/2016,16:15:35,34.494733000000004,-19.04705,8/13/2016 16:15,8,2016,13,33,16,1,0,21,19,1
70950,LUCAS,8/14/2016,16:13:07,34.500333000000005,-19.061,8/14/2016 16:13,8,2016,14,33,16,1,0,21,19,1
70998,LUCAS,8/15/2016,16:02:58,34.494167,-19.047983,8/15/2016 16:02,8,2016,15,33,16,1,0,21,19,1
71046,LUCAS,8/16/2016,16:07:00,34.470717,-19.075433,8/16/2016 16:07,8,2016,16,33,16,1,0,20,20,1
71094,LUCAS,8/17/2016,16:02:42,34.4377,-19.053867,8/17/2016 16:02,8,2016,17,33,16,1,0,19,19,1
71142,LUCAS,8/18/2016,16:13:14,34.422533,-19.056233,8/18/2016 16:13,8,2016,18,33,16,1,0,18,19,1
71238,LUCAS,8/20/2016,16:07:14,34.40575,-19.041983,8/20/2016 16:07,8,2016,20,34,16,1,0,18,18,1
71286,LUCAS,8/21/2016,16:08:24,34.43335,-19.034117,8/21/2016 16:08,8,2016,21,34,16,1,0,19,18,1
71476,LUCAS,8/25/2016,16:03:07,34.365033000000004,-18.9778,8/25/2016 16:03,8,2016,25,34,16,1,0,16,16,1
71524,LUCAS,8/26/2016,16:13:30,34.319,-18.99185,8/26/2016 16:13,8,2016,26,35,16,1,0,14,16,1
71572,LUCAS,8/27/2016,16:03:10,34.298233,-19.003367,8/27/2016 16:03,8,2016,27,35,16,1,0,13,17,1
71619,LUCAS,8/28/2016,16:03:06,34.31745,-19.00345,8/28/2016 16:03,8,2016,28,35,16,1,0,14,17,1
71667,LUCAS,8/29/2016,16:10:10,34.3276,-18.997233,8/29/2016 16:10,8,2016,29,35,16,1,0,14,17,1
71715,LUCAS,8/30/2016,16:09:45,34.347283000000004,-18.992567,8/30/2016 16:09,8,2016,30,35,16,1,0,15,16,1
71811,LUCAS,9/1/2016,16:07:21,34.294866,-19.005833,9/1/2016 16:07,9,2016,1,35,16,1,0,13,17,1
71859,LUCAS,9/2/2016,16:10:07,34.291767,-18.999467000000006,9/2/2016 16:10,9,2016,2,36,16,1,0,13,17,1
71907,LUCAS,9/3/2016,16:14:53,34.3286,-18.998116,9/3/2016 16:14,9,2016,3,36,16,1,0,14,17,1
71955,LUCAS,9/4/2016,16:05:14,34.2927,-18.997,9/4/2016 16:05,9,2016,4,36,16,1,0,13,17,1
72002,LUCAS,9/5/2016,16:10:50,34.263533,-19.0399,9/5/2016 16:10,9,2016,5,36,16,1,0,12,18,1
72050,LUCAS,9/6/2016,16:13:51,34.2773,-19.029667,9/6/2016 16:13,9,2016,6,36,16,1,0,12,18,1
72098,LUCAS,9/7/2016,16:08:27,34.2919,-18.993417,9/7/2016 16:08,9,2016,7,36,16,1,0,13,16,1
72146,LUCAS,9/8/2016,16:23:36,34.349216,-18.9916,9/8/2016 16:23,9,2016,8,36,16,1,0,15,16,1
72194,LUCAS,9/9/2016,16:05:32,34.32955,-18.994217000000006,9/9/2016 16:05,9,2016,9,37,16,1,0,14,16,1
72242,LUCAS,9/10/2016,16:07:34,34.329833,-18.996633,9/10/2016 16:07,9,2016,10,37,16,1,0,14,16,1
72290,LUCAS,9/11/2016,16:10:51,34.327133,-18.997767,9/11/2016 16:10,9,2016,11,37,16,1,0,14,17,1
72338,LUCAS,9/12/2016,16:10:32,34.331583,-18.993983,9/12/2016 16:10,9,2016,12,37,16,1,0,15,16,1
72386,LUCAS,9/13/2016,16:06:18,34.347517,-18.9917,9/13/2016 16:06,9,2016,13,37,16,1,0,15,16,1
72577,LUCAS,9/17/2016,16:23:17,34.4505,-19.0649,9/17/2016 16:23,9,2016,17,38,16,1,0,19,19,1
72721,LUCAS,9/20/2016,16:11:15,34.459067,-19.070483,9/20/2016 16:11,9,2016,20,38,16,1,0,20,20,1
72769,LUCAS,9/21/2016,16:06:16,34.449067,-19.069133,9/21/2016 16:06,9,2016,21,38,16,1,0,19,20,1
72817,LUCAS,9/22/2016,16:05:44,34.448617,-19.067933,9/22/2016 16:05,9,2016,22,38,16,1,0,19,20,1
72865,LUCAS,9/23/2016,16:08:18,34.44865,-19.069267,9/23/2016 16:08,9,2016,23,39,16,1,0,19,20,1
72913,LUCAS,9/24/2016,16:06:05,34.4455,-19.06495,9/24/2016 16:06,9,2016,24,39,16,1,0,19,19,1
73009,LUCAS,9/26/2016,16:16:40,34.458267,-19.068067000000006,9/26/2016 16:16,9,2016,26,39,16,1,0,20,20,1
73057,LUCAS,9/27/2016,16:05:05,34.4867,-19.084867000000006,9/27/2016 16:05,9,2016,27,39,16,1,0,21,20,1
73105,LUCAS,9/28/2016,16:14:13,34.4847,-19.0781,9/28/2016 16:14,9,2016,28,39,16,1,0,21,20,1
73297,LUCAS,10/2/2016,16:08:45,34.4674,-19.082133,10/2/2016 16:08,10,2016,2,40,16,1,0,20,20,1
73345,LUCAS,10/3/2016,16:05:09,34.45635,-19.058783,10/3/2016 16:05,10,2016,3,40,16,1,0,20,19,1
73393,LUCAS,10/4/2016,16:06:31,34.462683,-19.0737,10/4/2016 16:06,10,2016,4,40,16,1,0,20,20,1
73441,LUCAS,10/5/2016,16:06:03,34.473166,-19.071433,10/5/2016 16:06,10,2016,5,40,16,1,0,20,20,1
73489,LUCAS,10/6/2016,16:04:54,34.472933000000005,-19.071433,10/6/2016 16:04,10,2016,6,40,16,1,0,20,20,1
73584,LUCAS,10/8/2016,16:08:39,34.473417,-19.071833,10/8/2016 16:08,10,2016,8,41,16,1,0,20,20,1
73632,LUCAS,10/9/2016,16:08:51,34.472767,-19.069667000000006,10/9/2016 16:08,10,2016,9,41,16,1,0,20,20,1
73728,LUCAS,10/11/2016,16:23:14,34.4623,-19.065267,10/11/2016 16:23,10,2016,11,41,16,1,0,20,19,1
73822,LUCAS,10/13/2016,16:43:22,34.472866,-19.068217,10/13/2016 16:43,10,2016,13,41,16,1,0,20,20,1
73920,LUCAS,10/15/2016,16:06:38,34.4744,-19.071367,10/15/2016 16:06,10,2016,15,42,16,1,0,20,20,1
74016,LUCAS,10/17/2016,16:11:40,34.47285,-19.070467,10/17/2016 16:11,10,2016,17,42,16,1,0,20,20,1
74111,LUCAS,10/19/2016,16:10:34,34.476883,-19.0753,10/19/2016 16:10,10,2016,19,42,16,1,0,20,20,1
74159,LUCAS,10/20/2016,16:06:51,34.450717,-19.063583,10/20/2016 16:06,10,2016,20,42,16,1,0,19,19,1
74207,LUCAS,10/21/2016,16:06:09,34.436817,-19.056917,10/21/2016 16:06,10,2016,21,43,16,1,0,19,19,1
74255,LUCAS,10/22/2016,16:06:21,34.4492,-19.064083,10/22/2016 16:06,10,2016,22,43,16,1,0,19,19,1
74303,LUCAS,10/23/2016,16:02:31,34.431033,-19.0618,10/23/2016 16:02,10,2016,23,43,16,1,0,19,19,1
74351,LUCAS,10/24/2016,16:16:08,34.4296,-19.05725,10/24/2016 16:16,10,2016,24,43,16,1,0,19,19,1
74399,LUCAS,10/25/2016,16:12:39,34.413183000000004,-19.056316,10/25/2016 16:12,10,2016,25,43,16,1,0,18,19,1
74447,LUCAS,10/26/2016,16:06:07,34.415667,-19.05295,10/26/2016 16:06,10,2016,26,43,16,1,0,18,19,1
74495,LUCAS,10/27/2016,16:05:52,34.409283,-19.0496,10/27/2016 16:05,10,2016,27,43,16,1,0,18,19,1
74543,LUCAS,10/28/2016,16:09:37,34.4132,-19.056316,10/28/2016 16:09,10,2016,28,44,16,1,0,18,19,1
74591,LUCAS,10/29/2016,16:04:16,34.410867,-19.05265,10/29/2016 16:04,10,2016,29,44,16,1,0,18,19,1
74638,LUCAS,10/30/2016,16:14:19,34.4084,-19.050067,10/30/2016 16:14,10,2016,30,44,16,1,0,18,19,1
74734,LUCAS,11/1/2016,16:15:22,34.4121,-19.05013333,11/1/2016 16:15,11,2016,1,44,16,1,0,18,19,1
74781,LUCAS,11/2/2016,16:13:03,34.42005,-19.05323333,11/2/2016 16:13,11,2016,2,44,16,1,0,18,19,1
74875,LUCAS,11/4/2016,16:13:14,34.35686667,-18.99436667,11/4/2016 16:13,11,2016,4,45,16,1,0,16,16,1
74923,LUCAS,11/5/2016,16:07:17,34.3273,-18.99511667,11/5/2016 16:07,11,2016,5,45,16,1,0,14,16,1
74970,LUCAS,11/6/2016,16:03:52,34.30916667,-19.0033,11/6/2016 16:03,11,2016,6,45,16,1,0,14,17,1
75018,LUCAS,11/7/2016,16:07:27,34.3067,-18.99568333,11/7/2016 16:07,11,2016,7,45,16,1,0,14,16,1
75064,LUCAS,11/8/2016,16:03:56,34.31073333,-19.00486667,11/8/2016 16:03,11,2016,8,45,16,1,0,14,17,1
75112,LUCAS,11/9/2016,16:08:26,34.31023333,-19.0045,11/9/2016 16:08,11,2016,9,45,16,1,0,14,17,1
75160,LUCAS,11/10/2016,16:15:31,34.31028333,-19.00631667,11/10/2016 16:15,11,2016,10,45,16,1,0,14,17,1
75208,LUCAS,11/11/2016,16:04:03,34.3119,-19.00605,11/11/2016 16:04,11,2016,11,46,16,1,0,14,17,1
75256,LUCAS,11/12/2016,16:04:59,34.28645,-19.01958333,11/12/2016 16:04,11,2016,12,46,16,1,0,13,17,1
75304,LUCAS,11/13/2016,16:06:57,34.28878333,-19.01745,11/13/2016 16:06,11,2016,13,46,16,1,0,13,17,1
75352,LUCAS,11/14/2016,16:14:09,34.28211667,-19.02321667,11/14/2016 16:14,11,2016,14,46,16,1,0,13,18,1
75400,LUCAS,11/15/2016,16:12:50,34.25346667,-19.05381667,11/15/2016 16:12,11,2016,15,46,16,1,0,11,19,1
75448,LUCAS,11/16/2016,16:15:50,34.26473333,-19.0556,11/16/2016 16:15,11,2016,16,46,16,1,0,12,19,1
75495,LUCAS,11/17/2016,16:15:02,34.28648333,-19.01943333,11/17/2016 16:15,11,2016,17,46,16,1,0,13,17,1
75542,LUCAS,11/18/2016,16:14:16,34.29335,-18.99781667,11/18/2016 16:14,11,2016,18,47,16,1,0,13,17,1
75590,LUCAS,11/19/2016,16:03:51,34.2882,-19.00328333,11/19/2016 16:03,11,2016,19,47,16,1,0,13,17,1
75638,LUCAS,11/20/2016,16:15:30,34.27845,-19.00531667,11/20/2016 16:15,11,2016,20,47,16,1,0,12,17,1
75686,LUCAS,11/21/2016,16:02:52,34.28308333,-19.00341667,11/21/2016 16:02,11,2016,21,47,16,1,0,13,17,1
75732,LUCAS,11/22/2016,16:15:50,34.33113333,-18.99003333,11/22/2016 16:15,11,2016,22,47,16,1,0,15,16,1
75779,LUCAS,11/23/2016,16:23:25,34.33695,-18.98491667,11/23/2016 16:23,11,2016,23,47,16,1,0,15,16,1
75827,LUCAS,11/24/2016,16:11:23,34.35776667,-18.99433333,11/24/2016 16:11,11,2016,24,47,16,1,0,16,16,1
75873,LUCAS,11/25/2016,16:16:58,34.3583,-18.994,11/25/2016 16:16,11,2016,25,48,16,1,0,16,16,1
75921,LUCAS,11/26/2016,16:14:19,34.36231667,-18.97396667,11/26/2016 16:14,11,2016,26,48,16,1,0,16,16,1
75968,LUCAS,11/27/2016,16:13:06,34.37005,-18.98258333,11/27/2016 16:13,11,2016,27,48,16,1,0,16,16,1
76016,LUCAS,11/28/2016,16:05:39,34.36983333,-18.98165,11/28/2016 16:05,11,2016,28,48,16,1,0,16,16,1
76157,LUCAS,12/1/2016,16:11:20,34.39668333,-19.01961667,12/1/2016 16:11,12,2016,1,48,16,1,0,17,17,1
76205,LUCAS,12/2/2016,16:14:17,34.4211,-19.03651667,12/2/2016 16:14,12,2016,2,49,16,1,0,18,18,1
76253,LUCAS,12/3/2016,16:08:23,34.42921667,-19.0535,12/3/2016 16:08,12,2016,3,49,16,1,0,19,19,1
76346,LUCAS,12/5/2016,16:08:44,34.39761667,-19.01231667,12/5/2016 16:08,12,2016,5,49,16,1,0,17,17,1
76394,LUCAS,12/6/2016,16:05:16,34.42596667,-19.0583,12/6/2016 16:05,12,2016,6,49,16,1,0,18,19,1
76442,LUCAS,12/7/2016,16:04:33,34.4754,-19.04365,12/7/2016 16:04,12,2016,7,49,16,1,0,20,19,1
76490,LUCAS,12/8/2016,16:31:14,34.4695,-18.9461,12/8/2016 16:31,12,2016,8,49,16,1,0,20,14,1
76537,LUCAS,12/9/2016,16:13:52,34.426,-18.89761667,12/9/2016 16:13,12,2016,9,50,16,1,0,18,12,1
76585,LUCAS,12/10/2016,16:14:47,34.44528333,-18.91205,12/10/2016 16:14,12,2016,10,50,16,1,0,19,13,1
76633,LUCAS,12/11/2016,16:07:45,34.40411667,-18.9198,12/11/2016 16:07,12,2016,11,50,16,1,0,18,13,1
76681,LUCAS,12/12/2016,16:10:09,34.42275,-18.91098333,12/12/2016 16:10,12,2016,12,50,16,1,0,18,13,1
76726,LUCAS,12/13/2016,16:05:48,34.43091667,-18.94465,12/13/2016 16:05,12,2016,13,50,16,1,0,19,14,1
76770,LUCAS,12/14/2016,16:12:49,34.37728333,-18.95198333,12/14/2016 16:12,12,2016,14,50,16,1,0,16,15,1
76818,LUCAS,12/15/2016,16:03:55,34.36153333,-18.95263333,12/15/2016 16:03,12,2016,15,50,16,1,0,16,15,1
76866,LUCAS,12/16/2016,16:43:29,34.37008333,-18.9252,12/16/2016 16:43,12,2016,16,51,16,1,0,16,13,1
76913,LUCAS,12/17/2016,16:15:41,34.3172,-18.94651667,12/17/2016 16:15,12,2016,17,51,16,1,0,14,14,1
76960,LUCAS,12/18/2016,16:14:56,34.29136667,-18.97595,12/18/2016 16:14,12,2016,18,51,16,1,0,13,16,1
77007,LUCAS,12/19/2016,16:11:58,34.27575,-18.99536667,12/19/2016 16:11,12,2016,19,51,16,1,0,12,16,1
77053,LUCAS,12/20/2016,16:02:32,34.28118333,-18.9582,12/20/2016 16:02,12,2016,20,51,16,1,0,13,15,1
77100,LUCAS,12/21/2016,16:14:21,34.28836667,-18.97515,12/21/2016 16:14,12,2016,21,51,16,1,0,13,16,1
77148,LUCAS,12/22/2016,16:38:18,34.37501667,-18.94435,12/22/2016 16:38,12,2016,22,51,16,1,0,16,14,1
77192,LUCAS,12/23/2016,16:14:59,34.39705,-18.88648333,12/23/2016 16:14,12,2016,23,52,16,1,0,17,12,1
77239,LUCAS,12/24/2016,16:12:49,34.41723333,-18.88205,12/24/2016 16:12,12,2016,24,52,16,1,0,18,12,1
77284,LUCAS,12/25/2016,16:14:32,34.382,-18.95091667,12/25/2016 16:14,12,2016,25,52,16,1,0,17,15,1
77331,LUCAS,12/26/2016,16:07:19,34.35815,-18.95806667,12/26/2016 16:07,12,2016,26,52,16,1,0,16,15,1
77377,LUCAS,12/27/2016,16:14:32,34.35548333,-18.9482,12/27/2016 16:14,12,2016,27,52,16,1,0,16,14,1
77424,LUCAS,12/28/2016,16:09:50,34.34893333,-18.92128333,12/28/2016 16:09,12,2016,28,52,16,1,0,15,13,1
77472,LUCAS,12/29/2016,16:09:36,34.4091,-18.9029,12/29/2016 16:09,12,2016,29,52,16,1,0,18,12,1
77518,LUCAS,12/30/2016,16:08:24,34.36913333,-18.92485,12/30/2016 16:08,12,2016,30,52,16,1,0,16,13,1
77613,MOGLI,8/12/2016,16:03:06,34.590583,-18.964383,8/12/2016 16:03,8,2016,12,33,16,1,0,25,15,1
77661,MOGLI,8/13/2016,16:02:46,34.542967,-18.946233,8/13/2016 16:02,8,2016,13,33,16,1,0,23,14,1
77709,MOGLI,8/14/2016,16:09:30,34.498166,-18.924783,8/14/2016 16:09,8,2016,14,33,16,1,0,21,13,1
77757,MOGLI,8/15/2016,16:14:08,34.511883000000005,-18.916533,8/15/2016 16:14,8,2016,15,33,16,1,0,22,13,1
77801,MOGLI,8/16/2016,16:15:07,34.546683,-18.976333,8/16/2016 16:15,8,2016,16,33,16,1,0,23,16,1
77849,MOGLI,8/17/2016,16:03:42,34.4997,-18.978817000000006,8/17/2016 16:03,8,2016,17,33,16,1,0,21,16,1
77896,MOGLI,8/18/2016,16:12:48,34.529667,-18.964517,8/18/2016 16:12,8,2016,18,33,16,1,0,23,15,1
77944,MOGLI,8/19/2016,16:14:58,34.54865,-18.965867000000006,8/19/2016 16:14,8,2016,19,34,16,1,0,23,15,1
77992,MOGLI,8/20/2016,16:11:21,34.544017,-18.944683,8/20/2016 16:11,8,2016,20,34,16,1,0,23,14,1
78040,MOGLI,8/21/2016,16:15:04,34.54215,-18.945733,8/21/2016 16:15,8,2016,21,34,16,1,0,23,14,1
78088,MOGLI,8/22/2016,16:08:28,34.511917,-18.954717,8/22/2016 16:08,8,2016,22,34,16,1,0,22,15,1
78136,MOGLI,8/23/2016,16:13:10,34.5,-18.9729,8/23/2016 16:13,8,2016,23,34,16,1,0,21,15,1
78184,MOGLI,8/24/2016,16:14:26,34.556267,-18.98765,8/24/2016 16:14,8,2016,24,34,16,1,0,24,16,1
78232,MOGLI,8/25/2016,16:11:56,34.552267,-18.968683,8/25/2016 16:11,8,2016,25,34,16,1,0,24,15,1
78280,MOGLI,8/26/2016,16:07:03,34.5632,-18.9491,8/26/2016 16:07,8,2016,26,35,16,1,0,24,14,1
78328,MOGLI,8/27/2016,16:09:24,34.550333,-18.989817,8/27/2016 16:09,8,2016,27,35,16,1,0,23,16,1
78376,MOGLI,8/28/2016,16:11:43,34.529917,-18.980767,8/28/2016 16:11,8,2016,28,35,16,1,0,23,16,1
78424,MOGLI,8/29/2016,16:06:36,34.5537,-18.969417,8/29/2016 16:06,8,2016,29,35,16,1,0,24,15,1
78472,MOGLI,8/30/2016,16:11:25,34.559833000000005,-18.9704,8/30/2016 16:11,8,2016,30,35,16,1,0,24,15,1
